trans_id	gene_id
Nippo_chrI.g1457.t2	Nippo_chrI.g1457
Nippo_chrI.g1457.t1	Nippo_chrI.g1457
Nippo_chrI.g1457.t3	Nippo_chrI.g1457
Nippo_chrI.g1458.t1	Nippo_chrI.g1458
Nippo_chrI.g1458.t2	Nippo_chrI.g1458
Nippo_chrI.g1459.t2	Nippo_chrI.g1459
Nippo_chrI.g1459.t1	Nippo_chrI.g1459
Nippo_chrI.g1460.t1	Nippo_chrI.g1460
Nippo_chrI.g1460.t2	Nippo_chrI.g1460
Nippo_chrI.g1461.t1	Nippo_chrI.g1461
Nippo_chrI.g1460.t3	Nippo_chrI.g1460
Nippo_chrI.g1460.t4	Nippo_chrI.g1460
Nippo_chrI.g1462.t1	Nippo_chrI.g1462
Nippo_chrI.g1463.t1	Nippo_chrI.g1463
Nippo_chrI.g1463.t2	Nippo_chrI.g1463
Nippo_chrI.g1464.t1	Nippo_chrI.g1464
Nippo_chrI.g1464.t2	Nippo_chrI.g1464
Nippo_chrI.g1465.t1	Nippo_chrI.g1465
Nippo_chrI.g1466.t2	Nippo_chrI.g1466
Nippo_chrI.g1466.t1	Nippo_chrI.g1466
Nippo_chrI.g1467.t1	Nippo_chrI.g1467
Nippo_chrI.g1468.t1	Nippo_chrI.g1468
Nippo_chrI.g1469.t2	Nippo_chrI.g1469
Nippo_chrI.g1469.t3	Nippo_chrI.g1469
Nippo_chrI.g1469.t1	Nippo_chrI.g1469
Nippo_chrI.g1470.t1	Nippo_chrI.g1470
Nippo_chrI.g1470.t2	Nippo_chrI.g1470
Nippo_chrI.g1471.t1	Nippo_chrI.g1471
Nippo_chrI.g1472.t1	Nippo_chrI.g1472
Nippo_chrI.g1472.t2	Nippo_chrI.g1472
Nippo_chrI.g1473.t1	Nippo_chrI.g1473
Nippo_chrI.g1473.t2	Nippo_chrI.g1473
Nippo_chrI.g1474.t1	Nippo_chrI.g1474
Nippo_chrI.g1475.t1	Nippo_chrI.g1475
Nippo_chrI.g1475.t2	Nippo_chrI.g1475
Nippo_chrI.g1476.t1	Nippo_chrI.g1476
Nippo_chrI.g1477.t1	Nippo_chrI.g1477
Nippo_chrI.g1477.t2	Nippo_chrI.g1477
Nippo_chrI.g1478.t1	Nippo_chrI.g1478
Nippo_chrI.g1478.t2	Nippo_chrI.g1478
Nippo_chrI.g1478.t3	Nippo_chrI.g1478
Nippo_chrI.g1478.t4	Nippo_chrI.g1478
Nippo_chrI.g1479.t1	Nippo_chrI.g1479
Nippo_chrI.g1480.t1	Nippo_chrI.g1480
Nippo_chrI.g1481.t1	Nippo_chrI.g1481
Nippo_chrI.g1481.t3	Nippo_chrI.g1481
Nippo_chrI.g1481.t2	Nippo_chrI.g1481
Nippo_chrI.g1482.t1	Nippo_chrI.g1482
Nippo_chrI.g1483.t1	Nippo_chrI.g1483
Nippo_chrI.g1483.t2	Nippo_chrI.g1483
Nippo_chrI.g1483.t3	Nippo_chrI.g1483
Nippo_chrI.g1483.t4	Nippo_chrI.g1483
Nippo_chrI.g1484.t1	Nippo_chrI.g1484
Nippo_chrI.g1485.t6	Nippo_chrI.g1485
Nippo_chrI.g1485.t2	Nippo_chrI.g1485
Nippo_chrI.g1485.t3	Nippo_chrI.g1485
Nippo_chrI.g1485.t4	Nippo_chrI.g1485
Nippo_chrI.g1485.t5	Nippo_chrI.g1485
Nippo_chrI.g1485.t1	Nippo_chrI.g1485
Nippo_chrI.g1485.t7	Nippo_chrI.g1485
Nippo_chrI.g1486.t1	Nippo_chrI.g1486
Nippo_chrI.g1487.t2	Nippo_chrI.g1487
Nippo_chrI.g1487.t1	Nippo_chrI.g1487
Nippo_chrI.g1487.t3	Nippo_chrI.g1487
Nippo_chrI.g1488.t1	Nippo_chrI.g1488
Nippo_chrI.g1489.t1	Nippo_chrI.g1489
Nippo_chrI.g1490.t1	Nippo_chrI.g1490
Nippo_chrI.g1491.t3	Nippo_chrI.g1491
Nippo_chrI.g1491.t1	Nippo_chrI.g1491
Nippo_chrI.g1491.t2	Nippo_chrI.g1491
Nippo_chrI.g1492.t1	Nippo_chrI.g1492
Nippo_chrI.g1493.t2	Nippo_chrI.g1493
Nippo_chrI.g1493.t1	Nippo_chrI.g1493
Nippo_chrI.g1494.t1	Nippo_chrI.g1494
Nippo_chrI.g1495.t1	Nippo_chrI.g1495
Nippo_chrI.g1496.t1	Nippo_chrI.g1496
Nippo_chrI.g1496.t2	Nippo_chrI.g1496
Nippo_chrI.g1497.t3	Nippo_chrI.g1497
Nippo_chrI.g1497.t2	Nippo_chrI.g1497
Nippo_chrI.g1497.t1	Nippo_chrI.g1497
Nippo_chrI.g1498.t1	Nippo_chrI.g1498
Nippo_chrI.g1499.t1	Nippo_chrI.g1499
Nippo_chrI.g1499.t2	Nippo_chrI.g1499
Nippo_chrI.g1499.t3	Nippo_chrI.g1499
Nippo_chrI.g1500.t2	Nippo_chrI.g1500
Nippo_chrI.g1500.t1	Nippo_chrI.g1500
Nippo_chrI.g1501.t1	Nippo_chrI.g1501
Nippo_chrI.g1502.t1	Nippo_chrI.g1502
Nippo_chrI.g1503.t2	Nippo_chrI.g1503
Nippo_chrI.g1503.t3	Nippo_chrI.g1503
Nippo_chrI.g1503.t1	Nippo_chrI.g1503
Nippo_chrI.g1504.t1	Nippo_chrI.g1504
Nippo_chrI.g1505.t1	Nippo_chrI.g1505
Nippo_chrI.g1506.t2	Nippo_chrI.g1506
Nippo_chrI.g1506.t1	Nippo_chrI.g1506
Nippo_chrI.g1506.t3	Nippo_chrI.g1506
Nippo_chrI.g1507.t1	Nippo_chrI.g1507
Nippo_chrI.g1507.t2	Nippo_chrI.g1507
Nippo_chrI.g1507.t3	Nippo_chrI.g1507
Nippo_chrI.g1508.t1	Nippo_chrI.g1508
Nippo_chrI.g1509.t1	Nippo_chrI.g1509
Nippo_chrI.g1510.t1	Nippo_chrI.g1510
Nippo_chrI.g1510.t2	Nippo_chrI.g1510
Nippo_chrI.g1511.t1	Nippo_chrI.g1511
Nippo_chrI.g1512.t1	Nippo_chrI.g1512
Nippo_chrI.g1512.t2	Nippo_chrI.g1512
Nippo_chrI.g1513.t1	Nippo_chrI.g1513
Nippo_chrI.g1514.t1	Nippo_chrI.g1514
Nippo_chrI.g1515.t1	Nippo_chrI.g1515
Nippo_chrI.g1516.t1	Nippo_chrI.g1516
Nippo_chrI.g1516.t2	Nippo_chrI.g1516
Nippo_chrI.g1517.t1	Nippo_chrI.g1517
Nippo_chrI.g1518.t1	Nippo_chrI.g1518
Nippo_chrI.g1519.t1	Nippo_chrI.g1519
Nippo_chrI.g1520.t1	Nippo_chrI.g1520
Nippo_chrI.g1521.t1	Nippo_chrI.g1521
Nippo_chrI.g1522.t1	Nippo_chrI.g1522
Nippo_chrI.g1522.t2	Nippo_chrI.g1522
Nippo_chrI.g1522.t3	Nippo_chrI.g1522
Nippo_chrI.g1523.t1	Nippo_chrI.g1523
Nippo_chrI.g1523.t2	Nippo_chrI.g1523
Nippo_chrI.g1524.t1	Nippo_chrI.g1524
Nippo_chrI.g1525.t1	Nippo_chrI.g1525
Nippo_chrI.g1526.t1	Nippo_chrI.g1526
Nippo_chrI.g1527.t1	Nippo_chrI.g1527
Nippo_chrI.g1528.t1	Nippo_chrI.g1528
Nippo_chrI.g1529.t1	Nippo_chrI.g1529
Nippo_chrI.g1530.t1	Nippo_chrI.g1530
Nippo_chrI.g1531.t1	Nippo_chrI.g1531
Nippo_chrI.g1531.t2	Nippo_chrI.g1531
Nippo_chrI.g1532.t1	Nippo_chrI.g1532
Nippo_chrI.g1533.t1	Nippo_chrI.g1533
Nippo_chrI.g1534.t2	Nippo_chrI.g1534
Nippo_chrI.g1534.t1	Nippo_chrI.g1534
Nippo_chrI.g1535.t1	Nippo_chrI.g1535
Nippo_chrI.g1535.t3	Nippo_chrI.g1535
Nippo_chrI.g1535.t2	Nippo_chrI.g1535
Nippo_chrI.g1536.t1	Nippo_chrI.g1536
Nippo_chrI.g1536.t2	Nippo_chrI.g1536
Nippo_chrI.g1537.t1	Nippo_chrI.g1537
Nippo_chrI.g1538.t1	Nippo_chrI.g1538
Nippo_chrI.g1539.t1	Nippo_chrI.g1539
Nippo_chrI.g1539.t2	Nippo_chrI.g1539
Nippo_chrI.g1540.t1	Nippo_chrI.g1540
Nippo_chrI.g1540.t2	Nippo_chrI.g1540
Nippo_chrI.g1541.t1	Nippo_chrI.g1541
Nippo_chrI.g1542.t1	Nippo_chrI.g1542
Nippo_chrI.g1543.t2	Nippo_chrI.g1543
Nippo_chrI.g1543.t1	Nippo_chrI.g1543
Nippo_chrI.g1544.t1	Nippo_chrI.g1544
Nippo_chrI.g1544.t2	Nippo_chrI.g1544
Nippo_chrI.g1545.t1	Nippo_chrI.g1545
Nippo_chrI.g1546.t3	Nippo_chrI.g1546
Nippo_chrI.g1546.t2	Nippo_chrI.g1546
Nippo_chrI.g1546.t1	Nippo_chrI.g1546
Nippo_chrI.g1547.t1	Nippo_chrI.g1547
Nippo_chrI.g1548.t3	Nippo_chrI.g1548
Nippo_chrI.g1548.t5	Nippo_chrI.g1548
Nippo_chrI.g1548.t1	Nippo_chrI.g1548
Nippo_chrI.g1548.t4	Nippo_chrI.g1548
Nippo_chrI.g1548.t2	Nippo_chrI.g1548
Nippo_chrI.g1549.t1	Nippo_chrI.g1549
Nippo_chrI.g1548.t6	Nippo_chrI.g1548
Nippo_chrI.g1550.t1	Nippo_chrI.g1550
Nippo_chrI.g1551.t1	Nippo_chrI.g1551
Nippo_chrI.g1552.t1	Nippo_chrI.g1552
Nippo_chrI.g1553.t1	Nippo_chrI.g1553
Nippo_chrI.g1553.t2	Nippo_chrI.g1553
Nippo_chrI.g1553.t3	Nippo_chrI.g1553
Nippo_chrI.g1554.t2	Nippo_chrI.g1554
Nippo_chrI.g1554.t1	Nippo_chrI.g1554
Nippo_chrI.g1555.t1	Nippo_chrI.g1555
Nippo_chrI.g1556.t2	Nippo_chrI.g1556
Nippo_chrI.g1556.t1	Nippo_chrI.g1556
Nippo_chrI.g1557.t1	Nippo_chrI.g1557
Nippo_chrI.g1558.t2	Nippo_chrI.g1558
Nippo_chrI.g1558.t1	Nippo_chrI.g1558
Nippo_chrI.g1559.t1	Nippo_chrI.g1559
Nippo_chrI.g1560.t2	Nippo_chrI.g1560
Nippo_chrI.g1560.t1	Nippo_chrI.g1560
Nippo_chrI.g1561.t2	Nippo_chrI.g1561
Nippo_chrI.g1561.t1	Nippo_chrI.g1561
Nippo_chrI.g1561.t3	Nippo_chrI.g1561
Nippo_chrI.g1562.t1	Nippo_chrI.g1562
Nippo_chrI.g1562.t2	Nippo_chrI.g1562
Nippo_chrI.g1563.t1	Nippo_chrI.g1563
Nippo_chrI.g1563.t2	Nippo_chrI.g1563
Nippo_chrI.g1564.t2	Nippo_chrI.g1564
Nippo_chrI.g1564.t1	Nippo_chrI.g1564
Nippo_chrI.g1565.t4	Nippo_chrI.g1565
Nippo_chrI.g1565.t1	Nippo_chrI.g1565
Nippo_chrI.g1565.t2	Nippo_chrI.g1565
Nippo_chrI.g1565.t3	Nippo_chrI.g1565
Nippo_chrI.g1565.t5	Nippo_chrI.g1565
Nippo_chrI.g1565.t6	Nippo_chrI.g1565
Nippo_chrI.g1566.t1	Nippo_chrI.g1566
Nippo_chrI.g1566.t2	Nippo_chrI.g1566
Nippo_chrI.g1567.t1	Nippo_chrI.g1567
Nippo_chrI.g1567.t2	Nippo_chrI.g1567
Nippo_chrI.g1567.t3	Nippo_chrI.g1567
Nippo_chrI.g1568.t2	Nippo_chrI.g1568
Nippo_chrI.g1568.t1	Nippo_chrI.g1568
Nippo_chrI.g1569.t1	Nippo_chrI.g1569
Nippo_chrI.g1570.t1	Nippo_chrI.g1570
Nippo_chrI.g1570.t2	Nippo_chrI.g1570
Nippo_chrI.g1571.t2	Nippo_chrI.g1571
Nippo_chrI.g1571.t1	Nippo_chrI.g1571
Nippo_chrI.g1572.t2	Nippo_chrI.g1572
Nippo_chrI.g1572.t1	Nippo_chrI.g1572
Nippo_chrI.g1572.t3	Nippo_chrI.g1572
Nippo_chrI.g1573.t1	Nippo_chrI.g1573
Nippo_chrI.g1574.t1	Nippo_chrI.g1574
Nippo_chrI.g1574.t2	Nippo_chrI.g1574
Nippo_chrI.g1575.t1	Nippo_chrI.g1575
Nippo_chrI.g1576.t1	Nippo_chrI.g1576
Nippo_chrI.g1577.t1	Nippo_chrI.g1577
Nippo_chrI.g1578.t1	Nippo_chrI.g1578
Nippo_chrI.g1578.t2	Nippo_chrI.g1578
Nippo_chrI.g1579.t1	Nippo_chrI.g1579
Nippo_chrI.g1580.t1	Nippo_chrI.g1580
Nippo_chrI.g1581.t1	Nippo_chrI.g1581
Nippo_chrI.g1582.t2	Nippo_chrI.g1582
Nippo_chrI.g1582.t1	Nippo_chrI.g1582
Nippo_chrI.g1583.t1	Nippo_chrI.g1583
Nippo_chrI.g1584.t1	Nippo_chrI.g1584
Nippo_chrI.g1585.t1	Nippo_chrI.g1585
Nippo_chrI.g1586.t1	Nippo_chrI.g1586
Nippo_chrI.g1586.t2	Nippo_chrI.g1586
Nippo_chrI.g1586.t3	Nippo_chrI.g1586
Nippo_chrI.g1587.t2	Nippo_chrI.g1587
Nippo_chrI.g1587.t1	Nippo_chrI.g1587
Nippo_chrI.g1588.t3	Nippo_chrI.g1588
Nippo_chrI.g1588.t2	Nippo_chrI.g1588
Nippo_chrI.g1588.t1	Nippo_chrI.g1588
Nippo_chrI.g1589.t1	Nippo_chrI.g1589
Nippo_chrI.g1589.t3	Nippo_chrI.g1589
Nippo_chrI.g1589.t2	Nippo_chrI.g1589
Nippo_chrI.g1590.t1	Nippo_chrI.g1590
Nippo_chrI.g1591.t4	Nippo_chrI.g1591
Nippo_chrI.g1591.t1	Nippo_chrI.g1591
Nippo_chrI.g1591.t2	Nippo_chrI.g1591
Nippo_chrI.g1591.t3	Nippo_chrI.g1591
Nippo_chrI.g1592.t1	Nippo_chrI.g1592
Nippo_chrI.g1593.t1	Nippo_chrI.g1593
Nippo_chrI.g1593.t2	Nippo_chrI.g1593
Nippo_chrI.g1594.t1	Nippo_chrI.g1594
Nippo_chrI.g1594.t3	Nippo_chrI.g1594
Nippo_chrI.g1594.t2	Nippo_chrI.g1594
Nippo_chrI.g1595.t2	Nippo_chrI.g1595
Nippo_chrI.g1595.t1	Nippo_chrI.g1595
Nippo_chrI.g1596.t1	Nippo_chrI.g1596
Nippo_chrI.g1596.t3	Nippo_chrI.g1596
Nippo_chrI.g1596.t2	Nippo_chrI.g1596
Nippo_chrI.g1597.t1	Nippo_chrI.g1597
Nippo_chrI.g1598.t1	Nippo_chrI.g1598
Nippo_chrI.g1599.t1	Nippo_chrI.g1599
Nippo_chrI.g1599.t2	Nippo_chrI.g1599
Nippo_chrI.g1600.t1	Nippo_chrI.g1600
Nippo_chrI.g1600.t2	Nippo_chrI.g1600
Nippo_chrI.g1601.t1	Nippo_chrI.g1601
Nippo_chrI.g1602.t1	Nippo_chrI.g1602
Nippo_chrI.g1603.t2	Nippo_chrI.g1603
Nippo_chrI.g1603.t1	Nippo_chrI.g1603
Nippo_chrI.g1604.t1	Nippo_chrI.g1604
Nippo_chrI.g1604.t2	Nippo_chrI.g1604
Nippo_chrI.g1605.t1	Nippo_chrI.g1605
Nippo_chrI.g1606.t2	Nippo_chrI.g1606
Nippo_chrI.g1606.t1	Nippo_chrI.g1606
Nippo_chrI.g1607.t1	Nippo_chrI.g1607
Nippo_chrI.g1607.t2	Nippo_chrI.g1607
Nippo_chrI.g1607.t3	Nippo_chrI.g1607
Nippo_chrI.g1608.t1	Nippo_chrI.g1608
Nippo_chrI.g1607.t5	Nippo_chrI.g1607
Nippo_chrI.g1607.t4	Nippo_chrI.g1607
Nippo_chrI.g1607.t6	Nippo_chrI.g1607
Nippo_chrI.g1609.t1	Nippo_chrI.g1609
Nippo_chrI.g1610.t1	Nippo_chrI.g1610
Nippo_chrI.g1611.t2	Nippo_chrI.g1611
Nippo_chrI.g1611.t1	Nippo_chrI.g1611
Nippo_chrI.g1611.t3	Nippo_chrI.g1611
Nippo_chrI.g1612.t2	Nippo_chrI.g1612
Nippo_chrI.g1612.t1	Nippo_chrI.g1612
Nippo_chrI.g1612.t3	Nippo_chrI.g1612
Nippo_chrI.g1613.t1	Nippo_chrI.g1613
Nippo_chrI.g1614.t1	Nippo_chrI.g1614
Nippo_chrI.g1615.t4	Nippo_chrI.g1615
Nippo_chrI.g1615.t1	Nippo_chrI.g1615
Nippo_chrI.g1615.t2	Nippo_chrI.g1615
Nippo_chrI.g1615.t5	Nippo_chrI.g1615
Nippo_chrI.g1616.t1	Nippo_chrI.g1616
Nippo_chrI.g1616.t2	Nippo_chrI.g1616
Nippo_chrI.g1617.t1	Nippo_chrI.g1617
Nippo_chrI.g1615.t6	Nippo_chrI.g1615
Nippo_chrI.g1618.t1	Nippo_chrI.g1618
Nippo_chrI.g1619.t1	Nippo_chrI.g1619
Nippo_chrI.g1615.t3	Nippo_chrI.g1615
Nippo_chrI.g1620.t1	Nippo_chrI.g1620
Nippo_chrI.g1620.t2	Nippo_chrI.g1620
Nippo_chrI.g1621.t2	Nippo_chrI.g1621
Nippo_chrI.g1621.t1	Nippo_chrI.g1621
Nippo_chrI.g1622.t1	Nippo_chrI.g1622
Nippo_chrI.g1623.t2	Nippo_chrI.g1623
Nippo_chrI.g1623.t1	Nippo_chrI.g1623
Nippo_chrI.g1623.t3	Nippo_chrI.g1623
Nippo_chrI.g1624.t1	Nippo_chrI.g1624
Nippo_chrI.g1625.t1	Nippo_chrI.g1625
Nippo_chrI.g1626.t1	Nippo_chrI.g1626
Nippo_chrI.g1627.t1	Nippo_chrI.g1627
Nippo_chrI.g1628.t1	Nippo_chrI.g1628
Nippo_chrI.g1629.t1	Nippo_chrI.g1629
Nippo_chrI.g1630.t2	Nippo_chrI.g1630
Nippo_chrI.g1630.t1	Nippo_chrI.g1630
Nippo_chrI.g1631.t1	Nippo_chrI.g1631
Nippo_chrI.g1631.t2	Nippo_chrI.g1631
Nippo_chrI.g1632.t1	Nippo_chrI.g1632
Nippo_chrI.g1632.t2	Nippo_chrI.g1632
Nippo_chrI.g1633.t1	Nippo_chrI.g1633
Nippo_chrI.g1634.t1	Nippo_chrI.g1634
Nippo_chrI.g1635.t1	Nippo_chrI.g1635
Nippo_chrI.g1636.t2	Nippo_chrI.g1636
Nippo_chrI.g1636.t3	Nippo_chrI.g1636
Nippo_chrI.g1636.t1	Nippo_chrI.g1636
Nippo_chrI.g1637.t1	Nippo_chrI.g1637
Nippo_chrI.g1638.t1	Nippo_chrI.g1638
Nippo_chrI.g1639.t1	Nippo_chrI.g1639
Nippo_chrI.g1640.t2	Nippo_chrI.g1640
Nippo_chrI.g1640.t1	Nippo_chrI.g1640
Nippo_chrI.g1641.t1	Nippo_chrI.g1641
Nippo_chrI.g1642.t1	Nippo_chrI.g1642
Nippo_chrI.g1642.t2	Nippo_chrI.g1642
Nippo_chrI.g1643.t1	Nippo_chrI.g1643
Nippo_chrI.g1644.t1	Nippo_chrI.g1644
Nippo_chrI.g1645.t1	Nippo_chrI.g1645
Nippo_chrI.g1645.t2	Nippo_chrI.g1645
Nippo_chrI.g1646.t1	Nippo_chrI.g1646
Nippo_chrI.g1646.t2	Nippo_chrI.g1646
Nippo_chrI.g1647.t1	Nippo_chrI.g1647
Nippo_chrI.g1647.t2	Nippo_chrI.g1647
Nippo_chrI.g1648.t2	Nippo_chrI.g1648
Nippo_chrI.g1648.t1	Nippo_chrI.g1648
Nippo_chrI.g1649.t1	Nippo_chrI.g1649
Nippo_chrI.g1650.t1	Nippo_chrI.g1650
Nippo_chrI.g1651.t1	Nippo_chrI.g1651
Nippo_chrI.g1652.t1	Nippo_chrI.g1652
Nippo_chrI.g1653.t2	Nippo_chrI.g1653
Nippo_chrI.g1653.t1	Nippo_chrI.g1653
Nippo_chrI.g1654.t1	Nippo_chrI.g1654
Nippo_chrI.g1655.t1	Nippo_chrI.g1655
Nippo_chrI.g1655.t2	Nippo_chrI.g1655
Nippo_chrI.g1656.t1	Nippo_chrI.g1656
Nippo_chrI.g1657.t2	Nippo_chrI.g1657
Nippo_chrI.g1657.t1	Nippo_chrI.g1657
Nippo_chrI.g1657.t4	Nippo_chrI.g1657
Nippo_chrI.g1657.t3	Nippo_chrI.g1657
Nippo_chrI.g1658.t1	Nippo_chrI.g1658
Nippo_chrI.g1659.t1	Nippo_chrI.g1659
Nippo_chrI.g1660.t1	Nippo_chrI.g1660
Nippo_chrI.g1661.t1	Nippo_chrI.g1661
Nippo_chrI.g1662.t4	Nippo_chrI.g1662
Nippo_chrI.g1662.t1	Nippo_chrI.g1662
Nippo_chrI.g1662.t2	Nippo_chrI.g1662
Nippo_chrI.g1662.t5	Nippo_chrI.g1662
Nippo_chrI.g1662.t3	Nippo_chrI.g1662
Nippo_chrI.g1663.t1	Nippo_chrI.g1663
Nippo_chrI.g1663.t2	Nippo_chrI.g1663
Nippo_chrI.g1664.t1	Nippo_chrI.g1664
Nippo_chrI.g1665.t1	Nippo_chrI.g1665
Nippo_chrI.g1665.t2	Nippo_chrI.g1665
Nippo_chrI.g1666.t1	Nippo_chrI.g1666
Nippo_chrI.g1666.t2	Nippo_chrI.g1666
Nippo_chrI.g1666.t3	Nippo_chrI.g1666
Nippo_chrI.g1667.t1	Nippo_chrI.g1667
Nippo_chrI.g1667.t2	Nippo_chrI.g1667
Nippo_chrI.g1668.t1	Nippo_chrI.g1668
Nippo_chrI.g1668.t2	Nippo_chrI.g1668
Nippo_chrI.g1669.t2	Nippo_chrI.g1669
Nippo_chrI.g1669.t1	Nippo_chrI.g1669
Nippo_chrI.g1670.t1	Nippo_chrI.g1670
Nippo_chrI.g1670.t2	Nippo_chrI.g1670
Nippo_chrI.g1670.t3	Nippo_chrI.g1670
Nippo_chrI.g1671.t1	Nippo_chrI.g1671
Nippo_chrI.g1671.t2	Nippo_chrI.g1671
Nippo_chrI.g1672.t1	Nippo_chrI.g1672
Nippo_chrI.g1673.t1	Nippo_chrI.g1673
Nippo_chrI.g1674.t1	Nippo_chrI.g1674
Nippo_chrI.g1675.t1	Nippo_chrI.g1675
Nippo_chrI.g1676.t1	Nippo_chrI.g1676
Nippo_chrI.g1676.t2	Nippo_chrI.g1676
Nippo_chrI.g1677.t1	Nippo_chrI.g1677
Nippo_chrI.g1677.t2	Nippo_chrI.g1677
Nippo_chrI.g1678.t1	Nippo_chrI.g1678
Nippo_chrI.g1678.t2	Nippo_chrI.g1678
Nippo_chrI.g1679.t1	Nippo_chrI.g1679
Nippo_chrI.g1680.t1	Nippo_chrI.g1680
Nippo_chrI.g1680.t3	Nippo_chrI.g1680
Nippo_chrI.g1680.t2	Nippo_chrI.g1680
Nippo_chrI.g1681.t2	Nippo_chrI.g1681
Nippo_chrI.g1681.t1	Nippo_chrI.g1681
Nippo_chrI.g1682.t1	Nippo_chrI.g1682
Nippo_chrI.g1683.t2	Nippo_chrI.g1683
Nippo_chrI.g1683.t1	Nippo_chrI.g1683
Nippo_chrI.g1683.t3	Nippo_chrI.g1683
Nippo_chrI.g1684.t1	Nippo_chrI.g1684
Nippo_chrI.g1684.t2	Nippo_chrI.g1684
Nippo_chrI.g1685.t1	Nippo_chrI.g1685
Nippo_chrI.g1686.t1	Nippo_chrI.g1686
Nippo_chrI.g1686.t2	Nippo_chrI.g1686
Nippo_chrI.g1687.t2	Nippo_chrI.g1687
Nippo_chrI.g1687.t1	Nippo_chrI.g1687
Nippo_chrI.g1688.t2	Nippo_chrI.g1688
Nippo_chrI.g1688.t1	Nippo_chrI.g1688
Nippo_chrI.g1689.t2	Nippo_chrI.g1689
Nippo_chrI.g1689.t1	Nippo_chrI.g1689
Nippo_chrI.g1690.t1	Nippo_chrI.g1690
Nippo_chrI.g1691.t1	Nippo_chrI.g1691
Nippo_chrI.g1692.t1	Nippo_chrI.g1692
Nippo_chrI.g1692.t2	Nippo_chrI.g1692
Nippo_chrI.g1693.t1	Nippo_chrI.g1693
Nippo_chrI.g1693.t2	Nippo_chrI.g1693
Nippo_chrI.g1694.t1	Nippo_chrI.g1694
Nippo_chrI.g1694.t2	Nippo_chrI.g1694
Nippo_chrI.g1695.t1	Nippo_chrI.g1695
Nippo_chrI.g1696.t1	Nippo_chrI.g1696
Nippo_chrI.g1696.t2	Nippo_chrI.g1696
Nippo_chrI.g1697.t1	Nippo_chrI.g1697
Nippo_chrI.g1697.t2	Nippo_chrI.g1697
Nippo_chrI.g1698.t1	Nippo_chrI.g1698
Nippo_chrI.g1698.t2	Nippo_chrI.g1698
Nippo_chrI.g1698.t3	Nippo_chrI.g1698
Nippo_chrI.g1699.t1	Nippo_chrI.g1699
Nippo_chrI.g1699.t2	Nippo_chrI.g1699
Nippo_chrI.g1700.t2	Nippo_chrI.g1700
Nippo_chrI.g1700.t1	Nippo_chrI.g1700
Nippo_chrI.g1700.t3	Nippo_chrI.g1700
Nippo_chrI.g1701.t1	Nippo_chrI.g1701
Nippo_chrI.g1701.t2	Nippo_chrI.g1701
Nippo_chrI.g1702.t1	Nippo_chrI.g1702
Nippo_chrI.g1703.t1	Nippo_chrI.g1703
Nippo_chrI.g1704.t3	Nippo_chrI.g1704
Nippo_chrI.g1704.t1	Nippo_chrI.g1704
Nippo_chrI.g1704.t4	Nippo_chrI.g1704
Nippo_chrI.g1704.t2	Nippo_chrI.g1704
Nippo_chrI.g1705.t1	Nippo_chrI.g1705
Nippo_chrI.g1706.t1	Nippo_chrI.g1706
Nippo_chrI.g1706.t2	Nippo_chrI.g1706
Nippo_chrI.g1707.t1	Nippo_chrI.g1707
Nippo_chrI.g1707.t2	Nippo_chrI.g1707
Nippo_chrI.g1708.t1	Nippo_chrI.g1708
Nippo_chrI.g1709.t1	Nippo_chrI.g1709
Nippo_chrI.g1710.t1	Nippo_chrI.g1710
Nippo_chrI.g1710.t2	Nippo_chrI.g1710
Nippo_chrI.g1710.t3	Nippo_chrI.g1710
Nippo_chrI.g1710.t4	Nippo_chrI.g1710
Nippo_chrI.g1710.t5	Nippo_chrI.g1710
Nippo_chrI.g1710.t6	Nippo_chrI.g1710
Nippo_chrI.g1710.t7	Nippo_chrI.g1710
Nippo_chrI.g1710.t8	Nippo_chrI.g1710
Nippo_chrI.g1710.t9	Nippo_chrI.g1710
Nippo_chrI.g1711.t1	Nippo_chrI.g1711
Nippo_chrI.g1712.t1	Nippo_chrI.g1712
Nippo_chrI.g1712.t2	Nippo_chrI.g1712
Nippo_chrI.g1712.t3	Nippo_chrI.g1712
Nippo_chrI.g1712.t4	Nippo_chrI.g1712
Nippo_chrI.g1713.t1	Nippo_chrI.g1713
Nippo_chrI.g1714.t1	Nippo_chrI.g1714
Nippo_chrI.g1715.t1	Nippo_chrI.g1715
Nippo_chrI.g1715.t3	Nippo_chrI.g1715
Nippo_chrI.g1715.t2	Nippo_chrI.g1715
Nippo_chrI.g1716.t1	Nippo_chrI.g1716
Nippo_chrI.g1716.t2	Nippo_chrI.g1716
Nippo_chrI.g1716.t3	Nippo_chrI.g1716
Nippo_chrI.g1717.t2	Nippo_chrI.g1717
Nippo_chrI.g1717.t1	Nippo_chrI.g1717
Nippo_chrI.g1717.t3	Nippo_chrI.g1717
Nippo_chrI.g1718.t1	Nippo_chrI.g1718
Nippo_chrI.g1718.t2	Nippo_chrI.g1718
Nippo_chrI.g1719.t1	Nippo_chrI.g1719
Nippo_chrI.g1720.t1	Nippo_chrI.g1720
Nippo_chrI.g1720.t2	Nippo_chrI.g1720
Nippo_chrI.g1721.t1	Nippo_chrI.g1721
Nippo_chrI.g1722.t2	Nippo_chrI.g1722
Nippo_chrI.g1722.t1	Nippo_chrI.g1722
